TA_Jur,DTF,IBR,IPC,Cuvr,Auvr
-0.00014500000000000277,-0.0001999999999999988,0.0018830367965844766,0.001231275342149174,-0.0010489415272428443,-4.367584811011682e-05
-0.00020500000000000032,0.0022000000000000006,0.0019189206695590377,-0.0016132817718534018,-0.003968779458198041,-0.0009498144405536146
-7.499999999999521e-05,0.0006999999999999992,0.00017539445165794948,0.004376298154182046,-0.0022811247116259203,-0.0010788170651913898
-0.0005250000000000012,0.00030000000000000165,0.00015352503478532203,0.0036028489471146077,0.0017867875531063504,-0.00174950375994061
0.00037500000000000033,-0.0001999999999999988,-1.9333420390670042e-05,3.321236020219914e-05,-0.0030030676734013745,0.002091040141781242
0.0003099999999999978,0.0012999999999999956,7.899349870851835e-05,0.0016302776334763125,0.0016118231642534425,0.0014433255094028902
0.0013400000000000044,-0.0001999999999999988,-3.507744676650021e-05,0.0053528893850378415,-0.0017481432294702143,-0.006759562137300251
-0.0002750000000000044,-0.0003999999999999976,-3.8739548338252716e-05,0.0019920300070646463,-0.005726318243012951,0.0011518565561350613
2.5000000000004186e-05,0.0010000000000000009,0.0001613175933610142,0.0008262259762507676,0.0021338691862380216,0.0020438078721547737
0.0009499999999999925,-0.000899999999999998,-2.9740200503801384e-05,-0.0022982750030265883,-0.00265080019274469,-0.0017132654347196824
-0.00014999999999999736,-0.00020000000000000573,-1.3118324202178455e-05,0.00012288125849540393,-0.0010225845692641428,-0.0006656094545125085
0.0001500000000000043,0.0011999999999999997,9.322538041654782e-05,0.00035394684791809766,0.000675815674932842,0.0006550301523931962
2.4999999999997247e-05,-0.0005000000000000004,0.0006698039351152527,0.002886002251708701,0.003175253472749537,0.0014242561933793113
0.0016499999999999987,-0.0005999999999999964,0.0004491587770327765,0.006063959591393074,0.001023942330277694,0.005408957615269702
0.004404999999999999,0.0030999999999999986,0.003190559349905246,0.005440962016137467,0.0006534424165980102,-0.0016237956139947274
0.0019450000000000023,0.0020000000000000018,0.00484832067396776,0.004983226760840134,0.0007010003461178221,0.003914166274470124
-0.0011500000000000052,0.0032000000000000015,0.0030140325152096872,0.0037599698824869188,0.004652561650902595,-0.0012785459227052098
0.0012850000000000014,0.0049999999999999975,0.0019831245827040614,0.006856516185465206,-0.0005170856059393686,-0.0007660107409649258
0.002590000000000002,0.0051,0.0032288675328958905,0.0013811474037307009,0.00048399997136706896,0.0039349448051125
0.00042500000000000177,0.0010000000000000009,0.0015677301655399878,0.003827785262743383,0.004501857666326006,0.0003787114153707277
0.0022049999999999986,0.0030000000000000027,0.0023049788468436083,-0.00044030179045900786,0.0021968934124694667,-0.00018656039205927621
0.0055700000000000055,0.001799999999999996,0.0051932312609784675,0.0026560466964810764,-0.0007269780402932302,0.00018337868341072872
0.0016499999999999987,0.0007999999999999952,0.0027408435999641406,0.004049838043495915,-0.004219286032037542,6.5953800144208374e-06
-0.001579999999999998,0.003500000000000003,0.0018018225134207866,0.003628571361705246,0.0014189433253925798,0.0007164012345112769
0.004479999999999991,-0.0006999999999999923,0.0018858434680291969,-0.008674843338257576,0.011226117366352567,-0.0013746031952715232
0.003280000000000012,-0.00010000000000000286,-0.0005660957047935594,-0.008247165460233963,-0.008772214827826474,0.003666057941786427
-0.0027550000000000005,-0.000899999999999998,-3.1091307309244476e-05,-0.007905807166416534,0.0010716611896832706,-0.0036890955461810065
